Dt,Adj Close,Volume,SMAVG (15)
8/7/1997,527.285,957102784,883906816
8/8/1997,517.756,943006272,883407360
8/11/1997,518.893,826336768,889186624
8/12/1997,513.974,837733120,884076480
8/13/1997,512.471,912255808,879634240
8/14/1997,514.099,790906304,867330944
8/15/1997,503.088,773364480,861152448
8/18/1997,507.673,799550784,863843136
8/19/1997,514.678,893685888,866163392
8/20/1997,521.748,913495296,865156352
8/21/1997,515.152,887679232,864806848
8/22/1997,513.873,812340224,864752256
8/25/1997,513.081,677809216,859638400
8/26/1997,509.757,798864320,852942400
8/27/1997,510.692,825197504,843288512
8/28/1997,506.346,846002880,835881856
8/29/1997,505.164,627916608,814875904
9/2/1997,517.966,763692480,810699584
9/3/1997,518.717,883431616,813746176
9/4/1997,520.178,875438208,811291648
9/5/1997,520.267,864276224,816182976
9/8/1997,521.881,790206400,817305792
9/9/1997,523.374,866871488,821793856
9/10/1997,516.754,898291008,822100864
9/11/1997,513.237,937645120,823710848
9/12/1997,519.55,892339584,824021504
9/15/1997,517.945,797713408,823046400
9/16/1997,530.202,1020793984,845912064
9/17/1997,529.882,991803584,858774656
9/18/1997,531.942,915326016,864783232
9/19/1997,533.457,948275008,871601408
9/22/1997,536.226,837077184,885545408
9/23/1997,534.751,879868416,893290496
9/24/1997,531.232,969616896,899036160
9/25/1997,527.794,827766528,895858048
9/26/1997,531.286,795217728,891254144
9/29/1997,535.443,745569024,888278336
9/30/1997,533.085,947785024,893672576
10/1/1997,536.572,1110328960,907808448
10/2/1997,539.515,839001024,901232128
10/3/1997,542.264,1001635968,908518592
10/6/1997,546.158,839700992,911317760
10/7/1997,551.361,929898368,905258048
10/8/1997,547.61,931768384,901255680
10/9/1997,546.414,913374400,901125568
10/10/1997,544.851,764798272,888893824
10/13/1997,545.459,615087488,874094528
10/14/1997,545.821,850713472,872150848
10/15/1997,543.936,930422720,869537920
10/16/1997,538.278,1012169984,881831424
10/17/1997,531.572,1151682048,905595712
10/20/1997,537.547,840324800,911912768
10/21/1997,546.618,946630720,911835840
10/22/1997,545.04,960070400,901818624
10/23/1997,534.993,1051068992,915956480
10/24/1997,530.594,1176048000,927583936
10/27/1997,495.864,1162070016,949075200
10/28/1997,516.89,1888350976,1012972032
10/29/1997,516.878,1230710016,1032901504
10/30/1997,508.487,1092400000,1044836544
10/31/1997,514.607,955521280,1057551424
11/3/1997,526.889,869815616,1074533248
11/4/1997,528.249,850347200,1074508800
11/5/1997,530.095,901221184,1072562112
11/6/1997,527.418,792593280,1057923648
11/7/1997,520.858,902007104,1041278656
11/10/1997,517.973,775772672,1036975168
11/11/1997,518.58,719352320,1021823296
11/12/1997,508.378,930589120,1019857856
11/13/1997,513.233,1015030016,1017455232
11/14/1997,519.555,942075328,1001857088
11/17/1997,529.309,891470784,983817152
11/18/1997,525.165,768281024,909145792
11/19/1997,527.928,756355328,877522176
11/20/1997,535.454,910665728,865406528
11/21/1997,537.295,888425024,860933440
11/24/1997,528.443,754765376,853263424
11/25/1997,530.592,867729408,854422272
11/26/1997,531.462,692610880,840514880
11/28/1997,533.506,268831904,805597440
12/1/1997,543.537,876561024,803901056
12/2/1997,541.902,896446080,811945984
12/3/1997,544.841,988155776,829866176
12/4/1997,543.709,968810304,832414272
12/5/1997,549.104,893697216,824325440
12/8/1997,549.087,812521728,815688512
12/9/1997,545.375,1015596992,823963584
12/10/1997,541.317,1002556992,839581952
12/11/1997,532.825,1082636032,861334016
12/12/1997,531.485,995020672,866957696
12/15/1997,535.63,1038553984,876966272
12/16/1997,538.753,1005960000,893712576
12/17/1997,537.967,970123072,900538816
12/18/1997,532.423,978030272,919566784
12/19/1997,528.802,1207495936,982144384
12/22/1997,532.25,820113920,978381248
12/23/1997,525.684,785623680,970993088
12/24/1997,522.682,410679392,932494656
12/26/1997,524.442,243004192,884107584
12/29/1997,533.061,713371904,872085888
12/30/1997,542.53,832191296,873397248
12/31/1997,543.409,802926016,859219136
1/2/1998,544.803,597635776,832224384
1/5/1998,545.99,993751424,826298752
1/6/1998,540.106,927920128,821825408
1/7/1998,538.22,1020401024,820615232
1/8/1998,533.732,970307520,818238400
1/9/1998,517.873,1194043008,833166336
1/12/1998,522.483,1069254016,839247936
1/13/1998,530.306,1055254016,829098496
1/14/1998,533.803,967611072,838931648
1/15/1998,530.347,932966528,848754496
1/16/1998,536.152,1024670976,889687232
1/20/1998,545.039,994679424,939798912
1/21/1998,541.316,1016009984,959974784
1/22/1998,537.045,975966592,969559808
1/23/1998,534.017,952661632,979542208
1/26/1998,532.919,861670976,997144576
1/27/1998,538.384,1015958016,998625024
1/28/1998,543.627,1134089984,1012369664
1/29/1998,548.093,1173321984,1022564352
1/30/1998,545.73,964288896,1022163136
2/2/1998,556.479,1137308032,1018380800
2/3/1998,559.411,1080187008,1019109696
2/4/1998,560.43,1118246016,1023309120
2/5/1998,559.204,1161924992,1036263424
2/6/1998,563.585,961170624,1038143680
2/9/1998,563.08,876699904,1028278912
2/10/1998,567.574,1078723968,1033881920
2/11/1998,568.518,956366912,1029905728
2/12/1998,570.64,997682112,1031353408
2/13/1998,569.186,836572608,1023614144
2/17/1998,570.247,912011328,1026970176
2/18/1998,574.974,925579072,1020944896
2/19/1998,573.506,962686720,1009518016
2/20/1998,575.842,991100480,997369920
2/23/1998,578.204,914988416,994083200
2/24/1998,573.834,966218368,982677248
2/25/1998,580.372,1055937024,981060544
2/26/1998,583.65,1046392000,976270272
2/27/1998,583.89,1014313984,966429568
3/2/1998,582.929,969857408,967008704
3/3/1998,585.009,1041912000,978022848
3/4/1998,582.289,1006124032,973182848
3/5/1998,576.124,1143195008,985638016
3/6/1998,586.867,1082082944,991264768
3/9/1998,585.208,1011774016,1002944832
3/10/1998,591.519,1026857984,1010601280
3/11/1998,594.42,1061110976,1019636736
3/12/1998,595.073,951540288,1018893632
3/13/1998,594.572,948691904,1016066432
3/16/1998,599.894,867785280,1012919552
3/17/1998,600.714,1047028992,1018306944
3/18/1998,603.519,978458368,1013141696
3/19/1998,605.8,960209280,1007396160
3/20/1998,609.769,1069740992,1011091328
3/23/1998,607.694,969478272,1011066048
3/24/1998,613.195,960129728,1005613888
3/25/1998,611.484,1088081024,1011077696
3/26/1998,611.234,915823232,995919552
3/27/1998,608.479,919902912,985107520
3/30/1998,607.319,778939328,969585216
3/31/1998,612.061,1071264000,972545664
4/1/1998,615.779,1085371008,974162944
4/2/1998,621.432,1149677056,987372096
4/3/1998,622.667,1067569024,995297216
4/6/1998,621.334,987376512,1003269952
4/7/1998,614.882,1076984960,1005267072
4/8/1998,611.206,967425728,1004531520
4/9/1998,616.095,893783168,1000103104
4/13/1998,615.972,871088000,986859584
4/14/1998,619.904,998749504,988811008
4/15/1998,621.87,1131905024,1000262720
4/16/1998,616.094,1103353984,1001280896
4/17/1998,623.409,1009545984,1007529088
4/20/1998,624.342,951904320,1009662528
4/21/1998,625.872,1060393984,1028426176
4/22/1998,627.831,1113825024,1031263552
4/23/1998,621.22,1054918016,1029233344
4/24/1998,615.026,1002318016,1019409408
4/27/1998,602.284,1068769984,1019489472
4/28/1998,602.814,1030067008,1022335488
4/29/1998,608.171,989297920,1016489728
4/30/1998,617.472,1084600960,1024301376
5/1/1998,621.697,907684672,1025228160
5/4/1998,622.648,867953088,1025019136
5/5/1998,618.994,873275008,1016654208
5/6/1998,613.601,913146496,1002070272
5/7/1998,608.392,887940928,987709440
5/8/1998,615.146,877399680,978899648
5/11/1998,613.806,889814400,974760320
5/12/1998,617.448,909785920,964719808
5/13/1998,618.944,939025024,953066496
5/14/1998,617.855,861642176,940181440
5/15/1998,612.876,920467328,934724736
5/18/1998,610.88,831508992,918907328
5/19/1998,613.396,886755968,909353216
5/20/1998,616.854,898897088,903326528
5/21/1998,614.64,869459968,888983808
5/22/1998,611.662,764787520,879457280
5/26/1998,602.647,833705408,877174144
5/27/1998,600.943,1040915968,888350208
5/28/1998,604.138,880053824,886144000
5/29/1998,601.416,891500096,886381312
6/1/1998,600.134,881368128,886645824
6/2/1998,601.069,958729920,891240192
6/3/1998,595.933,966123072,894996032
6/4/1998,602.049,955144320,896070656
6/5/1998,611.322,913490176,899527168
6/8/1998,612.948,836492224,893928832
6/9/1998,614.487,882994688,897361216
6/10/1998,610.408,943716224,901158592
6/11/1998,601.239,970789632,905951424
6/12/1998,602.196,989118272,913928640
6/15/1998,590.72,881560832,921713536
6/16/1998,596.367,996517120,932567616
6/17/1998,606.367,1130546048,938542976
6/18/1998,605.578,949349376,943162688
6/19/1998,602.46,1050812032,953783488
6/22/1998,604.617,864212416,952639744
6/23/1998,612.81,1051910016,958851776
6/24/1998,619.55,1200907008,974504000
6/25/1998,617.819,1093549952,983731072
6/26/1998,619.641,801460672,976262464
6/29/1998,622.825,868366976,978387392
6/30/1998,621.02,1250025984,1002856192
7/1/1998,628.199,1187433984,1019104000
7/2/1998,627.228,993304384,1020604992
7/6/1998,632.636,906685184,1015109440
7/7/1998,631.889,1053302976,1026558912
7/8/1998,637.636,1090486016,1032823552
7/9/1998,634.288,1111748992,1031570368
7/10/1998,636.491,925461184,1029977856
7/13/1998,637.059,956272000,1023675200
7/14/1998,642.617,1098173056,1039272576
7/15/1998,642.076,1263261952,1053362688
7/16/1998,646.378,1190184960,1052647872
7/17/1998,647.761,1030947008,1048474368
7/20/1998,646.916,937022016,1057511808
7/21/1998,636.675,1151181056,1076366080
7/22/1998,635.273,1236990976,1075497088
7/23/1998,622.539,1237225984,1078816512
7/24/1998,621.791,1173522048,1090830976
7/27/1998,623.486,1030825984,1099107072
7/28/1998,614.445,1149768960,1105538176
7/29/1998,611.744,1036497024,1101938944
7/30/1998,620.734,1103794944,1101408640
7/31/1998,609.132,1049185984,1109656960
8/3/1998,604.103,998170624,1112450176
8/4/1998,582.635,1380022016,1131240064
8/5/1998,585.878,1407698944,1140869248
8/6/1998,591.953,1234782976,1143842432
8/7/1998,594.029,1216429056,1156207872
8/10/1998,590.594,875595904,1152112896
8/11/1998,581.135,1175357952,1153724672
8/12/1998,589.98,1105718016,1144973056
8/13/1998,585.024,1013267968,1130042624
8/14/1998,579.366,1015091008,1119480448
8/17/1998,588.828,947874112,1113950336
8/18/1998,598.247,1119832064,1111954560
8/19/1998,595.587,1083634944,1115097088
8/20/1998,591.562,990102592,1107517568
8/21/1998,585.15,1194454016,1117202176
8/24/1998,587.772,901692672,1110770304
8/25/1998,589.111,1063059008,1089639424
8/26/1998,583.215,1068241024,1067008896
8/27/1998,560.49,1521158016,1086100608
8/28/1998,551.683,1404760960,1098656000
8/31/1998,515.101,1549127040,1143558144
9/1/1998,533.765,2008553984,1199104512
9/2/1998,533.092,1465238016,1223072512
9/3/1998,527.712,1305570048,1242559360
9/4/1998,523.718,1117355008,1249376896
9/8/1998,549.565,1296477056,1272617088
9/9/1998,540.073,1139121024,1273902976
9/10/1998,526.492,1348212992,1291541504
9/11/1998,540.803,1250531968,1308903552
9/14/1998,551.915,1126663936,1304384128
9/15/1998,556.239,1107010944,1318072064
9/16/1998,560.859,1194733056,1326850304
9/17/1998,547.751,1096406016,1328728064
9/18/1998,550.112,1199671040,1307295488
9/21/1998,551.636,949267776,1276929280
9/22/1998,555.656,1167315968,1251475200
9/23/1998,573.81,1484008960,1216505600
9/24/1998,561.93,1307592960,1205995904
9/25/1998,562.463,1143565056,1195195648
9/28/1998,564.43,1087004032,1193172224
9/29/1998,564.181,1220819968,1188128384
9/30/1998,549.454,1261330048,1196275712
10/1/1998,531.794,1452935936,1203257216
10/2/1998,539.399,1489741952,1219204480
10/5/1998,529.183,1408937984,1238022784
10/6/1998,526.343,1439629952,1260197376
10/7/1998,517.423,1589016960,1286482944
10/8/1998,509.584,1932280960,1342208000
10/9/1998,523.009,1462642048,1359739392
10/12/1998,531.174,1178676992,1375033344
10/13/1998,528.349,1120492032,1371911680
10/14/1998,534.861,1270345984,1357667584
10/15/1998,556.831,1457255040,1367645056
10/16/1998,562.827,1666596992,1402513792
10/19/1998,567.473,1281790976,1415499648
10/20/1998,569.58,1668526976,1445346688
10/21/1998,572.634,1291070976,1447329408
10/22/1998,577.508,1264622976,1434775296
10/23/1998,574.02,1133613056,1411033344
10/26/1998,576.177,1078360064,1388994816
10/27/1998,572.788,1316161024,1380763520
10/28/1998,574.161,1117342976,1349318656
10/29/1998,583.33,1270817024,1305220992
10/30/1998,590.551,1320518016,1295746048
11/2/1998,598.738,1297907968,1303694848
11/3/1998,598.145,1234910976,1311322752
11/4/1998,603.204,1492955008,1326163328
11/5/1998,611.086,1300573952,1315717888
11/6/1998,615.067,1202587008,1284783872
11/9/1998,609.415,1096003968,1272398080
11/10/1998,608.323,1213470976,1242061056
11/11/1998,604.191,1201356032,1236080128
11/12/1998,602.604,1130281984,1227123968
11/13/1998,605.985,1001425024,1218311424
11/16/1998,610.895,1001259008,1213171456
11/17/1998,612.987,1160631040,1202802688
11/18/1998,616.144,1161163008,1205724032
11/19/1998,620.349,1235486976,1203368704
11/20/1998,625.447,1182659968,1194178176
11/23/1998,637.771,1301089024,1194390272
11/24/1998,635.078,1295938944,1198458752
11/25/1998,637.398,980808512,1164315648
11/27/1998,640.298,466963808,1108741632
11/30/1998,625.849,1202461056,1108733312
12/1/1998,631.27,1352644992,1125842688
12/2/1998,630.196,1252850944,1128467968
12/3/1998,620.245,1349342976,1138333824
12/4/1998,633.107,1189661056,1142292480
12/7/1998,638.766,1070300032,1146884096
12/8/1998,635.84,1238665984,1162711168
12/9/1998,636.165,1121213952,1160083456
12/10/1998,626.338,1146898944,1159132416
12/11/1998,626.141,1105570048,1150471296
12/14/1998,612.903,1111698944,1145740672
12/15/1998,623.384,1178301056,1137554688
12/16/1998,622.796,1165753984,1128875776
12/17/1998,632.738,1175074048,1141826816
12/18/1998,637.074,1354150016,1200972544
12/21/1998,645.652,1266439936,1205237760
12/22/1998,645.774,1173943040,1193324288
12/23/1998,657.752,1197778048,1189652864
12/24/1998,656.996,446510112,1129463936
12/28/1998,657.893,909916096,1110814336
12/29/1998,665.656,977225024,1104609280
12/30/1998,662.447,1036025984,1091099904
12/31/1998,664.788,1165851008,1094075776
1/4/1999,663.539,1422050944,1112419200
1/5/1999,671.152,1329206016,1127328256
1/6/1999,684.934,1739900032,1169208320
1/7/1999,684.313,1585447936,1196351488
1/8/1999,687.434,1648273024,1228519424
1/11/1999,683.16,1414384000,1244473472
1/12/1999,670.726,1381319040,1246284672
1/13/1999,667.404,1610569984,1269226624
1/14/1999,656,1348881024,1280889216
1/15/1999,671.33,1292523008,1287205504
1/19/1999,676.404,1354050048,1347708160
1/20/1999,678.087,1631096960,1395786880
1/21/1999,666.156,1504315008,1430926208
1/22/1999,661.239,1351390976,1451950592
1/25/1999,665.388,1193174016,1453772160
1/26/1999,674.57,1407144960,1452778368
1/27/1999,669.13,1440843008,1460220928
1/28/1999,679.949,1399964032,1437558528
1/29/1999,686.811,1467268992,1429679872
2/1/1999,683.815,1320806016,1407848704
2/2/1999,677.922,1373447040,1405119616
2/3/1999,683.638,1429492992,1408331264
2/4/1999,671.112,1424952960,1395956736
2/5/1999,665.245,1388925056,1398626304
2/8/1999,666.841,1174043008,1390727680
2/9/1999,652.355,1236359040,1382881664
2/10/1999,654.604,1258370048,1358033152
2/11/1999,670.656,1313671936,1345323648
2/12/1999,658.19,1152825984,1332085888
2/16/1999,663.083,1098029056,1325742976
2/17/1999,654.014,1303492992,1318832768
2/18/1999,660.579,1264238976,1307059200
2/19/1999,662.104,1172920064,1291922944
2/22/1999,678.525,1209516032,1274739456
2/23/1999,678.707,1310685952,1274064768
2/24/1999,669.911,1326350976,1270925056
2/25/1999,664.786,1273084032,1260497792
2/26/1999,661.649,1330939008,1254230144
3/1/1999,661.51,1161500032,1239068416
3/2/1999,657.183,1305792000,1247851776
3/3/1999,657.075,1304617984,1252402304
3/4/1999,666.13,1329595008,1257150720
3/5/1999,680.075,1324439040,1257868416
3/8/1999,684.084,1291377024,1267105152
3/9/1999,682.467,1431239936,1289319296
3/10/1999,685.932,1359264000,1293037312
3/11/1999,690.981,1489837056,1308077184
3/12/1999,688.765,1388653056,1322459392
3/15/1999,695.245,1183068032,1320696192
3/16/1999,694.544,1247347968,1316473728
3/17/1999,690.506,1185411968,1307077760
3/18/1999,699.199,1318924032,1310133760
3/19/1999,690.029,1539384960,1324030080
3/22/1999,688.095,1147499008,1323096704
3/23/1999,670.487,1354984960,1326376320
3/24/1999,674.054,1254937984,1323064320
3/25/1999,685.428,1257261952,1318242048
3/26/1999,682.095,1128382976,1305171712
3/29/1999,695.481,1231367040,1301170944
3/30/1999,691.247,1221070976,1287159680
3/31/1999,685.077,1461595008,1293981824
4/1/1999,688.412,1132999936,1270192640
4/5/1999,701.661,1241564032,1260386688
4/6/1999,699.882,1428608000,1276756096
4/7/1999,703.327,1571382016,1298358272
4/8/1999,712.089,1429816064,1314651904
4/9/1999,714.789,1230370944,1308748416
4/12/1999,720.614,1408979968,1300054784
4/13/1999,717.576,1468695040,1321467776
4/14/1999,708.414,1690738048,1343851392
4/15/1999,705.657,1766114048,1377929728
4/16/1999,704.215,1510631040,1394820992
4/19/1999,689.11,1862312960,1443749632
4/20/1999,698.167,1646482944,1471424128
4/21/1999,715.377,1558263040,1493903488
4/22/1999,724.732,1519784960,1497782912
4/23/1999,724.916,1321507968,1510350080
4/26/1999,727.022,1281449984,1513009152
4/27/1999,728.288,1479025024,1516370304
4/28/1999,722.612,1452519040,1508446080
4/29/1999,719.268,1491305984,1512545408
4/30/1999,715.421,1406417024,1524281856
5/3/1999,724.977,1259847040,1514339584
5/4/1999,714.585,1386169984,1508837888
5/5/1999,721.98,1441682048,1492234240
5/6/1999,713.955,1337100032,1463633280
5/7/1999,720.482,1243062016,1445795328
5/10/1999,719.751,1170887040,1399700224
5/11/1999,727.926,1306904064,1377061632
5/12/1999,732.519,1349517056,1363145344
5/13/1999,734.843,1325966976,1350224128
5/14/1999,719.021,1223526016,1343691904
5/17/1999,720.13,1083254016,1330478848
5/18/1999,716.704,1186748032,1310993792
5/19/1999,722.838,1286358016,1299916416
5/20/1999,720.706,1260235008,1284511616
5/21/1999,716.645,1135364992,1266441472
5/24/1999,703.608,1206600960,1262891776
5/25/1999,691.775,1343975936,1260078848
5/26/1999,701.525,1448582016,1260538752
5/27/1999,690.974,1221026048,1252800512
5/28/1999,700.991,987633408,1235772032
6/1/1999,696.253,1085602048,1230086272
6/2/1999,697.542,1227380992,1224784768
6/3/1999,699.041,1132429056,1210312192
6/4/1999,713.341,1140408960,1197941760
6/7/1999,717.675,1126547968,1191476480
6/8/1999,708.842,1105766016,1192977280
6/9/1999,709.404,1088205056,1186407808
6/10/1999,701.166,1119575040,1175288960
6/11/1999,696.02,1077778944,1163125120
6/14/1999,694.639,1129022976,1162702336
6/15/1999,698.905,1152832000,1159117824
6/16/1999,713.848,1390838016,1162241920
6/17/1999,719.007,1219579008,1146974976
6/18/1999,720.257,1464606976,1163213824
6/21/1999,723.801,1167405952,1175198592
6/22/1999,717.469,1240925952,1185553536
6/23/1999,716.357,1210833024,1184450304
6/24/1999,707.108,1197927040,1188816896
6/25/1999,706.804,995823680,1179177856
6/28/1999,715.271,1038969984,1173339264
6/29/1999,725.706,1288722944,1185536384
6/30/1999,735.671,1976498944,1244755968
7/1/1999,739.944,1505601024,1270491136
7/2/1999,745.175,1074226944,1270254336
7/6/1999,743.994,1390066048,1287657216
7/7/1999,745.979,1392672000,1303646464
7/8/1999,746.213,1464743936,1308573568
7/9/1999,750.37,1262578048,1311440128
7/12/1999,748.837,1246707968,1296913536
7/13/1999,745.87,1315556992,1306790272
7/14/1999,748.882,1399859968,1317385856
7/15/1999,755.176,1469392000,1334623232
7/16/1999,759.04,1350707968,1344808576
7/19/1999,753.179,1215227008,1359435392
7/20/1999,736.978,1403163008,1383714944
7/21/1999,738.947,1364424960,1388761728
7/22/1999,729.787,1452632064,1353837312
7/23/1999,727.741,1188142976,1332673408
7/26/1999,721.353,1126390016,1336151040
7/27/1999,729.65,1358977024,1334078336
7/28/1999,730.549,1259079936,1325172224
7/29/1999,717.831,1306466048,1314620416
7/30/1999,712.722,1220510976,1311815936
8/2/1999,711.65,1090616960,1301409920
8/3/1999,707.09,1398808064,1306959872
8/4/1999,697.412,1389780992,1306288000
8/5/1999,701.628,1611555968,1315765632
8/6/1999,694.5,1193053952,1305255296
8/9/1999,692.265,1139555968,1300210560
8/10/1999,683.724,1480061952,1305337216
8/11/1999,694.448,1367442048,1305538304
8/12/1999,693.023,1322553984,1296866432
8/13/1999,708.189,1272370048,1302481536
8/16/1999,709.977,1067078016,1298527488
8/17/1999,717.001,1251522048,1291363840
8/18/1999,711.281,1401724032,1300873344
8/19/1999,706.131,1200466944,1293806848
8/20/1999,712.496,1095035008,1285441792
8/23/1999,724.887,1230536960,1294769792
8/24/1999,725.735,1370332032,1292871296
8/25/1999,734.271,1475997056,1298619008
8/26/1999,725.385,1390962944,1283912832
8/27/1999,718.135,1041950976,1273839360
8/30/1999,705.426,1050414016,1267896576
8/31/1999,703.767,1473878016,1267484288
9/1/1999,709.547,1287800960,1262174848
9/2/1999,703.395,1215344000,1255027584
9/3/1999,723.383,1266065024,1254607232
9/7/1999,720.795,1253149952,1267011968
9/8/1999,716.849,1342528000,1273079040
9/9/1999,718.649,1348116992,1269505280
9/10/1999,721.423,1474068992,1287745408
9/13/1999,717.118,1207693056,1295255936
9/14/1999,713.377,1339025024,1302488448
9/15/1999,704.47,1452635008,1307975296
9/16/1999,703.292,1322849024,1297765504
9/17/1999,711.875,1497587968,1304873856
9/20/1999,711.585,1066412032,1306504576
9/21/1999,697.704,1402066944,1329948032
9/22/1999,699.192,1462439936,1329185536
9/23/1999,683.244,1600563968,1350036352
9/24/1999,681.968,1582525952,1374515200
9/27/1999,685.082,1352285056,1380263168
9/28/1999,683.809,1481608960,1395493760
9/29/1999,678.278,1532774016,1408176896
9/30/1999,684.934,1770822016,1436357248
10/1/1999,684.066,1494861056,1437743360
10/4/1999,695.171,1354860032,1447554432
10/5/1999,694.156,1726429952,1473381504
10/6/1999,706.665,1615981952,1484271232
10/7/1999,702.908,1558455040,1499978368
10/8/1999,710.636,1503069952,1500343808
10/11/1999,711.783,1179499008,1507882880
10/12/1999,699.421,1382115968,1506552832
10/13/1999,685.66,1447276032,1505541888
10/14/1999,685.322,1504574976,1499142656
10/15/1999,667.238,1586446976,1499404032
10/18/1999,668.699,1455572992,1506289920
10/19/1999,673.921,1581428992,1512944640
10/20/1999,685.796,1566000000,1515159680
10/21/1999,684.101,1648240000,1506987520
10/22/1999,693.229,1649465984,1517294464
10/25/1999,689.816,1326024960,1515372160
10/26/1999,683.839,1489869056,1499601408
10/27/1999,691.214,1501788032,1491988480
10/28/1999,714.91,1851990016,1511557504
10/29/1999,727.329,1940449024,1540716160
11/1/1999,723.3,1464231936,1559698304
11/2/1999,720.527,1601708032,1574337792
11/3/1999,724.856,1654851968,1588176256
11/4/1999,729.911,1740702976,1603918080
11/5/1999,735.397,1765271040,1615839616
11/8/1999,738.791,1589229056,1624750080
11/9/1999,732.863,1619955968,1627318528
11/10/1999,737.033,1676436992,1634680960
11/11/1999,740.122,1575719040,1629846272
11/12/1999,748.278,1624321024,1628169984
11/15/1999,747.996,1455528960,1636803584
11/16/1999,761.048,1690921984,1650207104
11/17/1999,756.595,1784103040,1669028096
11/18/1999,764.614,1794720000,1665210112
11/19/1999,763.575,1600930048,1642575488
11/22/1999,763.308,1566584064,1649398912
11/23/1999,753.486,1690285056,1655304064
11/24/1999,759.814,1412679040,1639159168
11/26/1999,760.602,575287680,1561464832
11/29/1999,755.524,1533384960,1546005760
11/30/1999,746.73,1669266048,1551341568
12/1/1999,750.453,1590622976,1549386112
12/2/1999,757.968,1593204992,1543837312
12/3/1999,770.769,1768621056,1556697344
12/6/1999,766.881,1561689984,1552521984
12/7/1999,761.298,1843282944,1578372224
12/8/1999,759.652,1760052992,1582980992
12/9/1999,760.966,1905448960,1591070720
12/10/1999,764.87,1665090048,1582428672
12/13/1999,763.95,1729720960,1591014784
12/14/1999,755.441,1847483008,1609741440
12/15/1999,759.643,1936455040,1626152704
12/16/1999,763.125,1776183040,1650386304
12/17/1999,764.837,2232507904,1760867712
12/20/1999,763.486,1579051008,1763912064
12/21/1999,772.343,1739945984,1768624000
12/22/1999,774.72,1589947008,1768578944
12/23/1999,785.872,1329212032,1750979456
12/27/1999,783.59,1264178944,1717350016
12/28/1999,785.012,1176397952,1691663872
12/29/1999,789.728,1043523008,1638346496
12/30/1999,790.353,1032931968,1589871744
12/31/1999,793.519,720679168,1510887168
1/3/2000,786.335,1748610944,1516455168
1/4/2000,755.359,1805331968,1521495936
1/5/2000,757.227,2100967040,1538394880
1/6/2000,752.097,1972651008,1540807936
1/7/2000,777.5,2151952896,1565859200
1/10/2000,789.475,1978200960,1548905472
1/11/2000,777.481,1959800064,1574288768
1/12/2000,774.646,1855517056,1581993472
1/13/2000,786.873,1788323968,1595218560
1/14/2000,795.737,1986744960,1639054080
1/18/2000,791.854,1811896960,1675568640
1/19/2000,794.969,1915299968,1724828800
1/20/2000,791.277,2083298048,1794147072
1/21/2000,790.449,2207342080,1872441088
1/24/2000,769.841,2081529984,1963164544
1/25/2000,773.276,1995390976,1979616512
1/26/2000,770.167,2052184960,1996073344
1/27/2000,767.353,2105161984,1996353024
1/28/2000,747.448,1971145984,1996252672
1/31/2000,761.851,1842652032,1975632640
2/1/2000,771.261,1762072960,1961224192
2/2/2000,771.722,1838596992,1953143936
2/3/2000,781.419,2002684032,1962955008
2/4/2000,781.013,1848702976,1966980352
2/7/2000,782.709,1667558016,1945701248
2/8/2000,791.729,2040342016,1960930816
2/9/2000,776.859,1876784000,1958363136
2/10/2000,780.138,1888376960,1945368448
2/11/2000,765.882,1804637952,1918521472
2/14/2000,767.152,1628763008,1888337024
2/15/2000,773.063,1884605056,1880951296
2/16/2000,767.908,1871222016,1868887040
2/17/2000,769.436,1976685952,1860322048
2/18/2000,748.414,1944194944,1858525312
2/22/2000,750.535,1806960000,1856145792
2/23/2000,758.935,1964371968,1869632384
2/24/2000,757.524,2213470976,1894624000
2/25/2000,748.247,1936902016,1890238464
2/28/2000,754.512,1912168960,1894469632
2/29/2000,767.986,2149115904,1926573440
3/1/2000,776.035,2291589120,1943323264
3/2/2000,775.827,2177884928,1963396608
3/3/2000,793.109,2099262976,1977455744
3/6/2000,785.543,1899729024,1983795072
3/7/2000,766.64,2270640896,2026587008
3/8/2000,771.399,2129220992,2042894720
3/9/2000,790.11,2084066944,2057084416
3/10/2000,787.209,2104580992,2065610752
3/13/2000,777.636,1858908032,2059924864
3/14/2000,762.044,2098337024,2079350016
3/15/2000,773.607,2350245888,2105074944
3/16/2000,810.417,2628087040,2132716032
3/17/2000,814.387,2190487040,2149621760
3/20/2000,804.665,1707209984,2135957760
3/21/2000,823.35,1967298944,2123836672
3/22/2000,831.225,2032643968,2106573696
3/23/2000,844.902,2013388032,2095607168
3/24/2000,845.143,1913074048,2083194624
3/27/2000,843.051,1612221056,2064027392
3/28/2000,832.625,1711883008,2026776832
3/29/2000,828.413,1970784000,2016214400
3/30/2000,817.328,2272365056,2028767616
3/31/2000,827.275,2393929984,2048057600
4/3/2000,823.281,2102183936,2064275968
4/4/2000,815.836,3246596096,2140826496
4/5/2000,814.569,2166319104,2128564736
4/6/2000,823.979,1968958976,2084622848
4/7/2000,833.759,1738668032,2054501632
4/10/2000,822.162,1712588032,2054860160
4/11/2000,817.875,1953515008,2053941248
4/12/2000,799.491,2297907968,2071625472
4/13/2000,786.095,2170734080,2082115200
4/14/2000,738.759,2779279872,2139862272
4/17/2000,761.628,2681680896,2211159552
4/18/2000,785.038,2322745088,2251883776
